id;name;gender;birth_year;age;day;condition_day;condition;trial;left;right;side.chosen;side.chosen.reli;repetition;repetition.reason;food.received;food.received.reli;food.remaining;food.remaining.reli;searched;searched.reli;seconds.until.searched;seconds.until.searched.reli;value.remaining.seen;value.remaining.seen.reli;turned.away;turned.away.reli;time.from.last.gaze.to.back.of.head.to.camera;time.from.last.gaze.to.back.of.head.to.camera.reli;emotional.displays;comments;;;;;
6;Nkuumwa;female;1996;25;4;no-choice_2;no-choice;6;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;6;no-choice_3;no-choice;1;low;low;right;right ;;;low;low ;low;low ;yes;yes ;13;14;same;same ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;6;no-choice_3;no-choice;2;high;high;right;right ;;;high;high ;high;high ;yes;yes ;1;3;same;same ;yes;yes ;5;4;no;;;;;;
6;Nkuumwa;female;1996;25;6;no-choice_3;no-choice;3;low;none;left;left ;;;low;low ;none;none ;yes;yes ;1;2;worse;worse ;yes;yes ;2;1;no;;;;;;
6;Nkuumwa;female;1996;25;6;no-choice_3;no-choice;4;none;high;left;left ;;;none;none ;high;high ;yes;yes ;1;2;better;better ;yes;yes ;1;1;no;;;;;;
6;Nkuumwa;female;1996;25;6;no-choice_3;no-choice;5;low;high;left;left ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
6;Nkuumwa;female;1996;25;6;no-choice_3;no-choice;6;none;none;right;right ;;;none;none ;none;none ;yes;yes ;1;2;same;same ;yes;yes ;2;1;no;video cut short;;;;;
15;Okech;male;1999;22;4;choice_1;choice;1;high;high;right;;;;high;;high;;yes;;12;;same;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;4;choice_1;choice;2;none;low;left;;;;none;;low;;yes;;2;;better;;yes;;2;;no;;;;;;
15;Okech;male;1999;22;4;choice_1;choice;3;high;none;left;;;;high;;none;;yes;;17;;worse;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;4;choice_1;choice;4;low;low;left;;;;low;;low;;yes;;15;;same;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;4;choice_1;choice;5;low;high;left;;;;low;;high;;yes;;2;;better;;yes;;4;;no;;;;;;
15;Okech;male;1999;22;4;choice_1;choice;6;none;none;left;;;;none;;none;;yes;;4;;same;;yes;;4;;no;;;;;;
15;Okech;male;1999;22;6;choice_2;choice;1;high;low;right;;;;high;;low;;yes;;2;;worse;;yes;;5;;no;;;;;;
15;Okech;male;1999;22;6;choice_2;choice;2;low;none;left;;;;low;;none;;yes;;1;;worse;;yes;;4;;no;;;;;;
15;Okech;male;1999;22;6;choice_2;choice;3;none;high;right;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;6;choice_2;choice;4;low;low;left;;;;low;;low;;yes;;30;;same;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;6;choice_2;choice;5;high;high;right;;;;high;;high;;yes;;30;;same;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;6;choice_2;choice;6;none;none;left;;;;none;;none;;yes;;9;;same;;yes;;3;;no;video cut off but climbed up for 2nd look? Used first look;;;;;
15;Okech;male;1999;22;8;choice_3;choice;1;high;low;left;;;;high;;low;;yes;;27;;worse;;yes;;3;;no;pulled both ropes at first, redid 1st trial;;;;;
15;Okech;male;1999;22;8;choice_3;choice;2;none;low;right;;;;low;;none;;yes;;25;;worse;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;8;choice_3;choice;3;low;none;left;;;;low;;none;;yes;;1;;worse;;yes;;88;;no;climbed up, so back of head time long;;;;;
15;Okech;male;1999;22;8;choice_3;choice;4;none;high;left;;;;none;;high;;yes;;9;;better;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;8;choice_3;choice;5;high;none;right;;;;none;;high;;yes;;39;;better;;yes;;1;;no;;;;;;
15;Okech;male;1999;22;8;choice_3;choice;6;low;high;left;;;;low;;high;;yes;;12;;better;;NA;;NA;;no;video cut off since Okech climbed up;;;;;
15;Okech;male;1999;22;1;control_1;control;1;high;high;right;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;made some loud noises;;;;;
15;Okech;male;1999;22;1;control_1;control;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;1;control_1;control;3;high;none;left;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;1;control_1;control;4;low;low;right;;;;low;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;1;control_1;control;5;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;1;control_1;control;6;none;none;left;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;2;control_2;control;1;high;low;left;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;2;control_2;control;2;low;none;left;;;;low;;none;;yes;;1;;worse;;yes;;2;;no;;;;;;
15;Okech;male;1999;22;2;control_2;control;3;none;high;right;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;2;control_2;control;4;low;low;right;;;;low;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;2;control_2;control;5;high;high;right;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;2;control_2;control;6;none;none;left;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;3;control_3;control;1;high;low;left;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;3;control_3;control;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;3;control_3;control;3;low;none;left;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;3;control_3;control;4;none;high;right;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;3;control_3;control;5;high;none;left;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;3;control_3;control;6;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;5;no-choice_1;no-choice;1;high;high;right;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;5;no-choice_1;no-choice;2;none;low;left;;;;none;;low;;yes;;15;;better;;yes;;3;;no;clapping motion;;;;;
15;Okech;male;1999;22;5;no-choice_1;no-choice;3;high;none;left;;;;high;;none;;yes;;44;;worse;;yes;;2;;no;;;;;;
15;Okech;male;1999;22;5;no-choice_1;no-choice;4;low;low;left;;;;low;;low;;yes;;1;;same;;yes;;3;;no;;;;;;
15;Okech;male;1999;22;5;no-choice_1;no-choice;5;low;high;left;;;;low;;high;;yes;;2;;better;;yes;;5;;no;;;;;;
15;Okech;male;1999;22;5;no-choice_1;no-choice;6;none;none;right;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;looked on same side;;;;;
15;Okech;male;1999;22;7;no-choice_2;no-choice;1;high;low;right;;;;low;;high;;yes;;5;;better;;yes;;4;;no;;;;;;
15;Okech;male;1999;22;7;no-choice_2;no-choice;2;low;none;left;;;;low;;none;;yes;;1;;worse;;yes;;51;;no;climbed up on top, so back of head time long;;;;;
15;Okech;male;1999;22;7;no-choice_2;no-choice;3;none;high;right;;;;high;;none;;yes;;3;;worse;;yes;;78;;no;climbed up on top, so back of head time long;;;;;
15;Okech;male;1999;22;7;no-choice_2;no-choice;4;low;low;left;;;;low;;low;;yes;;5;;same;;yes;;20;;no;back of head time w/ camera tilt;;;;;
15;Okech;male;1999;22;7;no-choice_2;no-choice;5;high;high;right;;;;high;;high;;yes;;22;;same;;yes;;2;;no;;;;;;
15;Okech;male;1999;22;7;no-choice_2;no-choice;6;none;none;left;;;;none;;none;;yes;;5;;same;;NA;;NA;;no;climbed up so couldn’t see if he turned away;;;;;
15;Okech;male;1999;22;9;no-choice_3;no-choice;1;high;low;left;;;;high;;low;;yes;;1;;worse;;yes;;77;;no;climbed up to top, so last gaze long;;;;;
15;Okech;male;1999;22;9;no-choice_3;no-choice;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;9;no-choice_3;no-choice;3;low;none;left;;;;low;;none;;yes;;48;;worse;;yes;;2;;no;;;;;;
15;Okech;male;1999;22;9;no-choice_3;no-choice;4;none;high;left;;;;none;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
15;Okech;male;1999;22;9;no-choice_3;no-choice;5;high;none;right;;;;none;;high;;yes;;6;;better;;yes;;1;;no;;;;;;
15;Okech;male;1999;22;9;no-choice_3;no-choice;6;low;high;left;;;;low;;high;;yes;;1;;better;;NA;;NA;;no;climbed up, so head turn not in video;;;;;
12;Pasa;female;1999;22;4;choice_1;choice;1;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;4;choice_1;choice;2;none;low;right;right ;;;low;low ;none;none ;yes;yes ;5;5;worse;worse ;yes;yes;2;2;no;;;;;;
12;Pasa;female;1999;22;4;choice_1;choice;3;high;none;left;left ;;;high;high ;none;none ;yes;yes ;1;3;worse;worse ;yes;yes;2;1;no;;;;;;
12;Pasa;female;1999;22;4;choice_1;choice;4;low;low;left;left ;;;low;low ;low;low ;yes;yes ;2;2;same;same ;yes;yes;2;2;no;;;;;;
12;Pasa;female;1999;22;4;choice_1;choice;5;low;high;right;right ;;;high;high ;low;low ;yes;yes ;1;3;worse;worse ;yes;yes;2;1;no;;;;;;
12;Pasa;female;1999;22;4;choice_1;choice;6;none;none;left;left ;;;none;none ;none;none ;yes;yes ;4;4;same;same ;yes;yes;3;3;no;;;;;;
12;Pasa;female;1999;22;6;choice_2;choice;1;high;low;right;right ;;;low;low ;high;high ;yes;yes ;3;3;better;better ;yes;yes ;2;2;no;;;;;;
12;Pasa;female;1999;22;6;choice_2;choice;2;low;none;right;right ;;;none;none ;low;low ;yes;yes ;3;3;better;better;yes;yes ;12;12;no;took a 2nd look;;;;;
12;Pasa;female;1999;22;6;choice_2;choice;3;none;high;right;right ;;;high;high ;none;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;6;choice_2;choice;4;low;low;left;left ;;;low;low ;low;low ;yes;yes ;1;1;same;same ;yes;yes ;2;2;no;;;;;;
12;Pasa;female;1999;22;6;choice_2;choice;5;high;high;right;right ;;;high;high ;high;high ;yes;yes ;1;1;same;same ;yes;yes ;3;2;no;;;;;;
12;Pasa;female;1999;22;6;choice_2;choice;6;none;none;right;right ;;;none;none ;none;none ;yes;yes ;4;4;same;same ;yes;yes ;5;1;no;had to repeat, tried to take both ropes;;;;;
12;Pasa;female;1999;22;8;choice_3;choice;1;high;low;right;right ;;;low;low ;high;high ;yes;yes ;9;8;better;better ;yes;no;3;NA;no;;;;;;
12;Pasa;female;1999;22;8;choice_3;choice;2;none;low;right;right ;;;low;low ;none;none ;yes;yes ;25;24;worse;worse ;yes;no;3;NA;no;;;;;;
12;Pasa;female;1999;22;8;choice_3;choice;3;low;none;right;right ;;;none;none ;low;low ;yes;yes ;4;5;better;better ;yes;no;2;NA;no;;;;;;
12;Pasa;female;1999;22;8;choice_3;choice;4;none;high;left;left ;;;none;none ;high;high ;yes;yes ;2;1;better;better ;yes;no ;2;NA;no;;;;;;
12;Pasa;female;1999;22;8;choice_3;choice;5;high;none;left;left ;;;high;high ;none;none ;yes;yes ;15;13;worse;worse ;yes;yes ;2;1;no;;;;;;
12;Pasa;female;1999;22;8;choice_3;choice;6;low;high;right;right ;;;high;high ;low;low ;yes;yes ;2;4;worse;worse ;yes;no;4;NA;no;repeated trial, tried to pull both ropes;;;;;
12;Pasa;female;1999;22;1;control_1;control;1;high;high;right;right ;;;high;high ;high;high ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;1;control_1;control;2;none;low;right;right ;;;low;low ;none;none ;yes;yes ;12;12;worse;NA;yes;NA;2;NA;no;;;;;;
12;Pasa;female;1999;22;1;control_1;control;3;high;none;left;left ;;;high;high ;none;none ;yes;yes ;5;NA;worse;NA;yes;NA;1;NA;no;;;;;;
12;Pasa;female;1999;22;1;control_1;control;4;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;1;control_1;control;5;low;high;right;right ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;1;control_1;control;6;none;none;none;none;;;none;none;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;chimp didn't come out;;;;;
12;Pasa;female;1999;22;2;control_2;control;1;high;low;left;left ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;2;control_2;control;2;low;none;left;left ;;;low;low ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;2;control_2;control;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA; NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;2;control_2;control;4;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;2;control_2;control;5;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;2;control_2;control;6;none;none;none;none;;;none;none;none;none;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;didn't want to come out, knew there was nothing ;;;;;
12;Pasa;female;1999;22;3;control_3;control;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;wanted to leave early for trials;;;;;
12;Pasa;female;1999;22;3;control_3;control;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;3;control_3;control;3;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;3;control_3;control;4;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;3;control_3;control;5;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;3;control_3;control;6;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
12;Pasa;female;1999;22;5;no-choice_1;no-choice;1;high;high;left;left ;;;high;high ;high;high ;yes;yes ;6;7;same;same ;yes;yes ;2;2;no;;;;;;
12;Pasa;female;1999;22;5;no-choice_1;no-choice;2;none;low;right;right ;;;low;low ;none;none ;yes;yes ;5;5;worse;worse ;yes;yes ;3;2;no;;;;;;
12;Pasa;female;1999;22;5;no-choice_1;no-choice;3;high;none;left;left ;;;high;high ;none;none ;yes;yes ;2;3;worse;worse ;yes;yes ;2;1;no;;;;;;
12;Pasa;female;1999;22;5;no-choice_1;no-choice;4;low;low;left;left ;;;low;low ;low;low ;yes;yes ;13;19;same;same ;yes;yes ;3;3;no;;;;;;
12;Pasa;female;1999;22;5;no-choice_1;no-choice;5;low;high;right;right ;;;high;high ;low;low ;yes;yes ;2;3;better;worse ;yes;yes ;2;3;no;;;;;;
12;Pasa;female;1999;22;5;no-choice_1;no-choice;6;none;none;left;left ;;;none;none ;none;none ;yes;yes ;1;2;same;same ;yes;yes ;3;4;no;;;;;;
12;Pasa;female;1999;22;7;no-choice_2;no-choice;1;high;low;right;right ;;;low;low ;high;high ;yes;yes ;5;6;better;better ;yes;no;2;NA;no;;;;;;
12;Pasa;female;1999;22;7;no-choice_2;no-choice;2;low;none;right;right ;;;none;none ;low;low ;yes;yes ;20;20;better;better ;yes;no;4;NA;no;;;;;;
12;Pasa;female;1999;22;7;no-choice_2;no-choice;3;none;high;right;right ;;;high;high ;none;none ;yes;yes ;4;5;worse;worse ;yes;yes ;1;1;no;;;;;;
12;Pasa;female;1999;22;7;no-choice_2;no-choice;4;low;low;left;left ;;;low;low ;low;low ;yes;yes ;1;2;same;same ;yes;yes ;3;2;no;;;;;;
12;Pasa;female;1999;22;7;no-choice_2;no-choice;5;high;high;right;right ;;;high;high ;high;high ;yes;yes ;5;4;same;same ;yes;yes ;4;4;no;;;;;;
12;Pasa;female;1999;22;7;no-choice_2;no-choice;6;none;none;left;left ;;;none;none ;none;none ;yes;yes ;1;2;same;same ;yes;yes ;2;1;no;;;;;;
12;Pasa;female;1999;22;9;no-choice_3;no-choice;1;high;low;right;right ;;;low;low ;high;high ;yes;yes ;3;3;better;better;yes;yes;1;1;no;door prematurely opened;;;;;
12;Pasa;female;1999;22;9;no-choice_3;no-choice;2;none;low;right;right ;;;low;low ;none;none ;yes;yes ;4;5;worse;worse ;yes;yes ;5;4;no;;;;;;
12;Pasa;female;1999;22;9;no-choice_3;no-choice;3;low;none;right;right ;;;none;none ;low;low ;yes;yes ;2;3;better;better ;yes;yes;2;2;no;;;;;;
12;Pasa;female;1999;22;9;no-choice_3;no-choice;4;none;high;left;left ;;;none;none ;none;high ;yes;yes ;1;1;better;better ;yes;yes;2;2;no;;;;;;
12;Pasa;female;1999;22;9;no-choice_3;no-choice;5;high;none;left;left ;;;high;high ;none;none ;yes;yes ;1;1;worse;worse ;yes;yes ;1;2;no;;;;;;
12;Pasa;female;1999;22;9;no-choice_3;no-choice;6;low;high;right;right ;;;high;high ;low;low ;yes;yes ;8;9;worse;better ;yes;no;3;NA;no;7 trials run, but can't figure out which one repeated (last looks like none on right, 4 til searched, 1 til head turn);;;;;
7;Sally;female;1991;30;1;choice_1;choice;1;high;high;right;right ;;;high;high ;high;high;yes;yes ;23;23;same;NA;no;NA;NA;NA;no;"Sally stood up a little and might have been able to see what's in the left box. Hanna says ""she can see it from there, damn it. [...] she could see it from the right side."" But Sally didn't try to climb the bars and did not reach the height threshold";;;;;
7;Sally;female;1991;30;1;choice_1;choice;2;none;low;right;right ;yes;pulled both;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;Had to redo this trial. See timestamp 5:20;;;;;
7;Sally;female;1991;30;1;choice_1;choice;3;high;none;right;right ;;;none;none ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;1;choice_1;choice;4;low;low;right;right ;;;low;low ;low;low ;yes;yes ;32;32;same;NA;no;NA;NA;NA;no;;;;;;
7;Sally;female;1991;30;1;choice_1;choice;5;high;none;right;right ;;;none;none ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;"""she's looking again from the side"". Timestamp: 11:10";;;;;
7;Sally;female;1991;30;1;choice_1;choice;6;none;none;left;left;;;none;none;none;none;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;If the second trial was redone like I thought, there were only 5 trials. And the fifth one might also be disqualified?;;;;;
7;Sally;female;1991;30;3;choice_2;choice;1;high;low;right;right ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;3;choice_2;choice;2;low;none;right;right ;;;none;none ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;3;choice_2;choice;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;3;choice_2;choice;4;high;low;right;right ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;3;choice_2;choice;5;none;low;right; right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;3;choice_2;choice;6;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;5;choice_3;choice;1;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;climbed to top of cage;;;;;
7;Sally;female;1991;30;5;choice_3;choice;2;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;5;choice_3;choice;3;low;none;right;right ;;;none;none ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;5;choice_3;choice;4;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;5;choice_3;choice;5;low;high;right;right ;;;high;high;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;5;choice_3;choice;6;none;none;right;right ;;;none; none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;7;control_1;control;1;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;tried pulling the other string too;;;;;
7;Sally;female;1991;30;7;control_1;control;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;7;control_1;control;3;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;7;control_1;control;4;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;tried pulling both strings, hard to see, yelled a little;;;;;
7;Sally;female;1991;30;7;control_1;control;5;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;7;control_1;control;6;none;none;left;left ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;8;control_2;control;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;8;control_2;control;2;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;8;control_2;control;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;8;control_2;control;4;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;8;control_2;control;5;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;8;control_2;control;6;low;high;right;right ;;;high;high;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;9;control_3;control;1;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;9;control_3;control;2;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;9;control_3;control;3;low;none;left;left ;;;low;low ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;9;control_3;control;4;none;high;right;right ;;;high;high ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;9;control_3;control;5;low;high;right;right ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;9;control_3;control;6;none;none;left;left ;;;none;none ;none;none ;yes;yes ;14;14;same;NA;yes;NA;12;NA;no;video was cut short;;;;;
7;Sally;female;1991;30;2;no-choice_1;no-choice;1;high;high;right;right ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;2;no-choice_1;no-choice;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;2;no-choice_1;no-choice;3;high;none;right;right ;;;none;none ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;2;no-choice_1;no-choice;4;low;low;right;right ;;;low;low ;low;low;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;2;no-choice_1;no-choice;5;high;none;right;right;;;none;none ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;2;no-choice_1;no-choice;6;none;none;left;left ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;4;no-choice_2;no-choice;1;high;low;right;right ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;4;no-choice_2;no-choice;2;low;none;right;right ;;;none;none ;low;low ;yes;yes ;1;2;better;better ;yes;yes;5;3;no;;;;;;
7;Sally;female;1991;30;4;no-choice_2;no-choice;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;4;no-choice_2;no-choice;4;high;low;right;right ;;;low;low ;high;high ;yes;yes ;22;23;better;better;yes;yes;3;3;no;;;;;;
7;Sally;female;1991;30;4;no-choice_2;no-choice;5;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;4;no-choice_2;no-choice;6;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;6;no-choice_3;no-choice;1;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;6;no-choice_3;no-choice;2;high;high;left;left ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;6;no-choice_3;no-choice;3;low;none;right;right ;;;none;none ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;6;no-choice_3;no-choice;4;none;high;right;right ;;;high;high;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;6;no-choice_3;no-choice;5;low;high;right;right ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
7;Sally;female;1991;30;6;no-choice_3;no-choice;6;none;none;right;right ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
